station_id,standard_name,sensor_number,sensor_height
165,VPD_1_Avg,0,2
165,Tair_2_Avg,1,2
165,RH_2_Avg,1,2
165,VP_2_Avg,1,2
165,VPsat_2_Avg,1,2
165,VPD_2_Avg,1,2
165,WS_1_Avg,0,3.2
165,WSrs_1_Avg,0,3.2
165,WDuv_1_Avg,0,3.2
165,WDrs_1_Avg,0,3.2
165,WD_1_StdY,0,3.2
165,WD_1_StdCS,0,3.2
165,P_1_Avg,0,1.47
165,Psl_1_Avg,0,1.47
165,SM_1_Avg,0,-0.08
165,SM_2_Avg,1,-0.31
165,SM_3_Avg,2,-0.61
165,Tsoil_1_Avg,0,-0.08
165,Tsoil_2_Avg,1,-0.08
165,Tsoil_3_Avg,2,-0.16
165,Tsoil_4_Avg,3,-0.46
165,SHF_1_Avg,0,-0.16
165,RF_1_Tot300s,0,1.14
165,RFint_1_Max,0,1.14
166,SWin_1_Avg,0,2.56
166,SWout_1_Avg,0,2.56
166,LWin_1_Avg,0,2.56
166,LWout_1_Avg,0,2.56
166,SWnet_1_Avg,0,2.56
166,LWnet_1_Avg,0,2.56
166,Rin_1_Avg,0,2.56
166,Rout_1_Avg,0,2.56
166,Rnet_1_Avg,0,2.56
166,Albedo_1_Avg,0,2.56
166,Tsrf_1_Avg,0,2.56
166,Tsky_1_Avg,0,2.56
166,Tair_1_Avg,0,2
166,RH_1_Avg,0,2
166,VP_1_Avg,0,2
166,VPsat_1_Avg,0,2
166,VPD_1_Avg,0,2
166,Tair_2_Avg,1,2
166,RH_2_Avg,1,2
166,VP_2_Avg,1,2
166,VPsat_2_Avg,1,2
166,VPD_2_Avg,1,2
166,WS_1_Avg,0,3.47
166,WSrs_1_Avg,0,3.47
166,WDuv_1_Avg,0,3.47
166,WDrs_1_Avg,0,3.47
166,WD_1_StdY,0,3.47
166,WD_1_StdCS,0,3.47
166,P_1_Avg,0,1.22
166,Psl_1_Avg,0,1.22
166,SM_1_Avg,0,-0.08
166,SM_2_Avg,1,-0.31
166,SM_3_Avg,2,-0.61
166,Tsoil_1_Avg,0,-0.08
166,Tsoil_2_Avg,1,-0.08
166,Tsoil_3_Avg,2,-0.16
166,Tsoil_4_Avg,3,-0.46
166,SHF_1_Avg,0,-0.16
166,RF_1_Tot300s,0,1.08
166,RFint_1_Max,0,1.08
201,SWin_1_Avg,0,24.25
201,SWout_1_Avg,0,24.25
201,LWin_1_Avg,0,24.25
201,LWout_1_Avg,0,24.25
201,SWnet_1_Avg,0,24.25
201,LWnet_1_Avg,0,24.25
201,Rin_1_Avg,0,24.25
201,Rout_1_Avg,0,24.25
201,Rnet_1_Avg,0,24.25
201,Albedo_1_Avg,0,24.25
201,Tsrf_1_Avg,0,24.25
201,Tsky_1_Avg,0,24.25
201,Tair_1_Avg,0,23.27
201,RH_1_Avg,0,23.27
201,VP_1_Avg,0,23.27
201,VPsat_1_Avg,0,23.27
201,VPD_1_Avg,0,23.27
201,Tair_2_Avg,1,23.27
201,RH_2_Avg,1,23.27
201,VP_2_Avg,1,23.27
201,VPsat_2_Avg,1,23.27
201,VPD_2_Avg,1,23.27
201,WS_1_Avg,0,24.67
201,WSrs_1_Avg,0,24.67
201,WDuv_1_Avg,0,24.67
201,WDrs_1_Avg,0,24.67
201,WD_1_StdY,0,24.67
201,WD_1_StdCS,0,24.67
201,P_1_Avg,0,1.37
201,Psl_1_Avg,0,1.37
201,SM_1_Avg,0,-0.08
201,SM_2_Avg,1,-0.24
201,SM_3_Avg,2,-0.42
201,Tsoil_1_Avg,0,-0.08
201,Tsoil_2_Avg,1,-0.08
201,Tsoil_3_Avg,2,-0.16
201,Tsoil_4_Avg,3,-0.31
201,SHF_1_Avg,0,-0.16
201,RF_1_Tot300s,0,20.6
201,RFint_1_Max,0,20.6
202,SWin_1_Avg,0,3.08
202,SWout_1_Avg,0,3.08
202,LWin_1_Avg,0,3.08
202,LWout_1_Avg,0,3.08
202,SWnet_1_Avg,0,3.08
202,LWnet_1_Avg,0,3.08
202,Rin_1_Avg,0,3.08
202,Rout_1_Avg,0,3.08
202,Rnet_1_Avg,0,3.08
202,Albedo_1_Avg,0,3.08
202,Tsrf_1_Avg,0,3.08
202,Tsky_1_Avg,0,3.08
202,Tair_1_Avg,0,2
202,RH_1_Avg,0,2
202,VP_1_Avg,0,2
202,VPsat_1_Avg,0,2
202,VPD_1_Avg,0,2
202,Tair_2_Avg,1,2
202,RH_2_Avg,1,2
202,VP_2_Avg,1,2
202,VPsat_2_Avg,1,2
202,VPD_2_Avg,1,2
202,WS_1_Avg,0,3.33
202,WSrs_1_Avg,0,3.33
202,WDuv_1_Avg,0,3.33
202,WDrs_1_Avg,0,3.33
202,WD_1_StdY,0,3.33
202,WD_1_StdCS,0,3.33
202,P_1_Avg,0,1.4
202,Psl_1_Avg,0,1.4
202,SM_1_Avg,0,-0.08
202,SM_2_Avg,1,-0.31
202,SM_3_Avg,2,-0.61
202,Tsoil_1_Avg,0,-0.08
202,Tsoil_2_Avg,1,-0.08
202,Tsoil_3_Avg,2,-0.16
202,Tsoil_4_Avg,3,-0.46
202,SHF_1_Avg,0,-0.16
202,RF_1_Tot300s,0,1.17
202,RFint_1_Max,0,1.17
204,SWin_1_Avg,0,2.87
204,SWout_1_Avg,0,2.87
204,LWin_1_Avg,0,2.87
204,LWout_1_Avg,0,2.87
204,SWnet_1_Avg,0,2.87
204,LWnet_1_Avg,0,2.87
204,Rin_1_Avg,0,2.87
204,Rout_1_Avg,0,2.87
204,Rnet_1_Avg,0,2.87
204,Albedo_1_Avg,0,2.87
204,Tsrf_1_Avg,0,2.87
204,Tsky_1_Avg,0,2.87
204,Tair_1_Avg,0,2
204,RH_1_Avg,0,2
204,VP_1_Avg,0,2
204,VPsat_1_Avg,0,2
204,VPD_1_Avg,0,2
204,Tair_2_Avg,1,2
204,RH_2_Avg,1,2
204,VP_2_Avg,1,2
204,VPsat_2_Avg,1,2
204,VPD_2_Avg,1,2
204,WS_1_Avg,0,3.32
204,WSrs_1_Avg,0,3.32
204,WDuv_1_Avg,0,3.32
204,WDrs_1_Avg,0,3.32
204,WD_1_StdY,0,3.32
204,WD_1_StdCS,0,3.32
204,P_1_Avg,0,1.4
204,Psl_1_Avg,0,1.4
204,SM_1_Avg,0,-0.08
204,SM_2_Avg,1,-0.31
204,SM_3_Avg,2,-0.61
204,Tsoil_1_Avg,0,-0.08
204,Tsoil_2_Avg,1,-0.08
204,Tsoil_3_Avg,2,-0.16
204,Tsoil_4_Avg,3,-0.46
204,SHF_1_Avg,0,-0.16
204,RF_1_Tot300s,0,1.24
204,RFint_1_Max,0,1.24
211,SWin_1_Avg,0,2.82
211,SWout_1_Avg,0,2.82
211,LWin_1_Avg,0,2.82
211,LWout_1_Avg,0,2.82
211,SWnet_1_Avg,0,2.82
211,LWnet_1_Avg,0,2.82
211,Rin_1_Avg,0,2.82
211,Rout_1_Avg,0,2.82
211,Rnet_1_Avg,0,2.82
211,Albedo_1_Avg,0,2.82
211,Tsrf_1_Avg,0,2.82
211,Tsky_1_Avg,0,2.82
211,Tair_1_Avg,0,2
211,RH_1_Avg,0,2
211,VP_1_Avg,0,2
211,VPsat_1_Avg,0,2
211,VPD_1_Avg,0,2
211,Tair_2_Avg,1,2
211,RH_2_Avg,1,2
211,VP_2_Avg,1,2
211,VPsat_2_Avg,1,2
211,VPD_2_Avg,1,2
211,WS_1_Avg,0,3.3
211,WSrs_1_Avg,0,3.3
211,WDuv_1_Avg,0,3.3
211,WDrs_1_Avg,0,3.3
211,WD_1_StdY,0,3.3
211,WD_1_StdCS,0,3.3
211,P_1_Avg,0,1.4
211,Psl_1_Avg,0,1.4
211,SM_1_Avg,0,-0.08
211,SM_2_Avg,1,-0.31
211,SM_3_Avg,2,-0.61
211,Tsoil_1_Avg,0,-0.08
211,Tsoil_2_Avg,1,-0.08
211,Tsoil_3_Avg,2,-0.16
211,Tsoil_4_Avg,3,-0.46
211,SHF_1_Avg,0,-0.16
211,RF_1_Tot300s,0,1.4
211,RFint_1_Max,0,1.4
212,SWin_1_Avg,0,2.89
212,SWout_1_Avg,0,2.89
212,LWin_1_Avg,0,2.89
212,LWout_1_Avg,0,2.89
212,SWnet_1_Avg,0,2.89
212,LWnet_1_Avg,0,2.89
212,Rin_1_Avg,0,2.89
212,Rout_1_Avg,0,2.89
212,Rnet_1_Avg,0,2.89
212,Albedo_1_Avg,0,2.89
212,Tsrf_1_Avg,0,2.89
212,Tsky_1_Avg,0,2.89
212,Tair_1_Avg,0,2
212,RH_1_Avg,0,2
212,VP_1_Avg,0,2
212,VPsat_1_Avg,0,2
212,VPD_1_Avg,0,2
212,Tair_2_Avg,1,2
212,RH_2_Avg,1,2
212,VP_2_Avg,1,2
212,VPsat_2_Avg,1,2
212,VPD_2_Avg,1,2
212,WS_1_Avg,0,3.35
212,WSrs_1_Avg,0,3.35
212,WDuv_1_Avg,0,3.35
212,WDrs_1_Avg,0,3.35
212,WD_1_StdY,0,3.35
212,WD_1_StdCS,0,3.35
212,P_1_Avg,0,1.37
212,Psl_1_Avg,0,1.37
212,SM_1_Avg,0,-0.08
212,SM_2_Avg,1,-0.31
212,SM_3_Avg,2,-0.61
212,Tsoil_1_Avg,0,-0.08
212,Tsoil_2_Avg,1,-0.08
212,Tsoil_3_Avg,2,-0.16
212,Tsoil_4_Avg,3,-0.46
212,SHF_1_Avg,0,-0.16
212,RF_1_Tot300s,0,1.18
212,RFint_1_Max,0,1.18
213,SWin_1_Avg,0,3.91
213,SWout_1_Avg,0,3.91
213,LWin_1_Avg,0,3.91
213,LWout_1_Avg,0,3.91
213,SWnet_1_Avg,0,3.91
213,LWnet_1_Avg,0,3.91
213,Rin_1_Avg,0,3.91
213,Rout_1_Avg,0,3.91
213,Rnet_1_Avg,0,3.91
213,Albedo_1_Avg,0,3.91
213,Tsrf_1_Avg,0,3.91
213,Tsky_1_Avg,0,3.91
213,Tair_1_Avg,0,4.95
213,RH_1_Avg,0,4.95
213,VP_1_Avg,0,4.95
213,VPsat_1_Avg,0,4.95
213,VPD_1_Avg,0,4.95
213,Tair_2_Avg,1,4.95
213,RH_2_Avg,1,4.95
213,VP_2_Avg,1,4.95
213,VPsat_2_Avg,1,4.95
213,VPD_2_Avg,1,4.95
213,WS_1_Avg,0,5.97
213,WSrs_1_Avg,0,5.97
213,WDuv_1_Avg,0,5.97
213,WDrs_1_Avg,0,5.97
213,WD_1_StdY,0,5.97
213,WD_1_StdCS,0,5.97
213,P_1_Avg,0,4.59
213,Psl_1_Avg,0,4.59
213,SM_1_Avg,0,-0.08
213,SM_2_Avg,1,-0.16
213,Tsoil_1_Avg,0,-0.08
213,Tsoil_2_Avg,1,-0.08
213,Tsoil_3_Avg,2,-0.16
213,SHF_1_Avg,0,-0.16
213,RF_1_Tot300s,0,4.39
213,RFint_1_Max,0,4.39
214,SWin_1_Avg,0,2.77
214,SWout_1_Avg,0,2.77
214,LWin_1_Avg,0,2.77
214,LWout_1_Avg,0,2.77
214,SWnet_1_Avg,0,2.77
214,LWnet_1_Avg,0,2.77
214,Rin_1_Avg,0,2.77
214,Rout_1_Avg,0,2.77
214,Rnet_1_Avg,0,2.77
214,Albedo_1_Avg,0,2.77
214,Tsrf_1_Avg,0,2.77
214,Tsky_1_Avg,0,2.77
214,Tair_1_Avg,0,2
214,RH_1_Avg,0,2
214,VP_1_Avg,0,2
214,VPsat_1_Avg,0,2
214,VPD_1_Avg,0,2
214,Tair_2_Avg,1,2
214,RH_2_Avg,1,2
214,VP_2_Avg,1,2
214,VPsat_2_Avg,1,2
214,VPD_2_Avg,1,2
214,WS_1_Avg,0,3.3
214,WSrs_1_Avg,0,3.3
214,WDuv_1_Avg,0,3.3
214,WDrs_1_Avg,0,3.3
214,WD_1_StdY,0,3.3
214,WD_1_StdCS,0,3.3
214,P_1_Avg,0,1.3
214,Psl_1_Avg,0,1.3
214,SM_1_Avg,0,-0.08
214,SM_2_Avg,1,-0.31
214,SM_3_Avg,2,-0.61
214,Tsoil_1_Avg,0,-0.08
214,Tsoil_2_Avg,1,-0.08
214,Tsoil_3_Avg,2,-0.16
214,Tsoil_4_Avg,3,-0.46
214,SHF_1_Avg,0,-0.16
214,RF_1_Tot300s,0,1.3
214,RFint_1_Max,0,1.3
221,SWin_1_Avg,0,2.75
221,SWout_1_Avg,0,2.75
221,LWin_1_Avg,0,2.75
221,LWout_1_Avg,0,2.75
221,SWnet_1_Avg,0,2.75
221,LWnet_1_Avg,0,2.75
221,Rin_1_Avg,0,2.75
221,Rout_1_Avg,0,2.75
221,Rnet_1_Avg,0,2.75
221,Albedo_1_Avg,0,2.75
221,Tsrf_1_Avg,0,2.75
221,Tsky_1_Avg,0,2.75
221,Tair_1_Avg,0,2
221,RH_1_Avg,0,2
221,VP_1_Avg,0,2
221,VPsat_1_Avg,0,2
221,VPD_1_Avg,0,2
221,Tair_2_Avg,1,2
221,RH_2_Avg,1,2
221,VP_2_Avg,1,2
221,VPsat_2_Avg,1,2
221,VPD_2_Avg,1,2
221,WS_1_Avg,0,3.22
221,WSrs_1_Avg,0,3.22
221,WDuv_1_Avg,0,3.22
221,WDrs_1_Avg,0,3.22
221,WD_1_StdY,0,3.22
221,WD_1_StdCS,0,3.22
221,P_1_Avg,0,1.4
221,Psl_1_Avg,0,1.4
221,SM_1_Avg,0,-0.08
221,SM_2_Avg,1,-0.31
221,SM_3_Avg,2,-0.61
221,Tsoil_1_Avg,0,-0.08
221,Tsoil_2_Avg,1,-0.08
221,Tsoil_3_Avg,2,-0.16
221,Tsoil_4_Avg,3,-0.46
221,SHF_1_Avg,0,-0.16
221,RF_1_Tot300s,0,1.14
221,RFint_1_Max,0,1.14
222,SWin_1_Avg,0,2.73
222,SWout_1_Avg,0,2.73
222,LWin_1_Avg,0,2.73
222,LWout_1_Avg,0,2.73
222,SWnet_1_Avg,0,2.73
222,LWnet_1_Avg,0,2.73
222,Rin_1_Avg,0,2.73
222,Rout_1_Avg,0,2.73
222,Rnet_1_Avg,0,2.73
222,Albedo_1_Avg,0,2.73
222,Tsrf_1_Avg,0,2.73
222,Tsky_1_Avg,0,2.73
222,Tair_1_Avg,0,2
222,RH_1_Avg,0,2
222,VP_1_Avg,0,2
222,VPsat_1_Avg,0,2
222,VPD_1_Avg,0,2
222,Tair_2_Avg,1,2
222,RH_2_Avg,1,2
222,VP_2_Avg,1,2
222,VPsat_2_Avg,1,2
222,VPD_2_Avg,1,2
222,WS_1_Avg,0,3.31
222,WSrs_1_Avg,0,3.31
222,WDuv_1_Avg,0,3.31
222,WDrs_1_Avg,0,3.31
222,WD_1_StdY,0,3.31
222,WD_1_StdCS,0,3.31
222,P_1_Avg,0,1.38
222,Psl_1_Avg,0,1.38
222,SM_1_Avg,0,-0.08
222,SM_2_Avg,1,-0.31
222,SM_3_Avg,2,-0.61
222,Tsoil_1_Avg,0,-0.08
222,Tsoil_2_Avg,1,-0.08
222,Tsoil_3_Avg,2,-0.16
222,Tsoil_4_Avg,3,-0.46
222,SHF_1_Avg,0,-0.16
222,RF_1_Tot300s,0,1.12
222,RFint_1_Max,0,1.12
231,SWin_1_Avg,0,2.87
231,SWout_1_Avg,0,2.87
231,LWin_1_Avg,0,2.87
231,LWout_1_Avg,0,2.87
231,SWnet_1_Avg,0,2.87
231,LWnet_1_Avg,0,2.87
231,Rin_1_Avg,0,2.87
231,Rout_1_Avg,0,2.87
231,Rnet_1_Avg,0,2.87
231,Albedo_1_Avg,0,2.87
231,Tsrf_1_Avg,0,2.87
231,Tsky_1_Avg,0,2.87
231,Tair_1_Avg,0,2
231,RH_1_Avg,0,2
231,VP_1_Avg,0,2
231,VPsat_1_Avg,0,2
231,VPD_1_Avg,0,2
231,Tair_2_Avg,1,2
231,RH_2_Avg,1,2
231,VP_2_Avg,1,2
231,VPsat_2_Avg,1,2
231,VPD_2_Avg,1,2
231,WS_1_Avg,0,3.2
231,WSrs_1_Avg,0,3.2
231,WDuv_1_Avg,0,3.2
231,WDrs_1_Avg,0,3.2
231,WD_1_StdY,0,3.2
231,WD_1_StdCS,0,3.2
231,P_1_Avg,0,1.4
231,Psl_1_Avg,0,1.4
231,SM_1_Avg,0,-0.08
231,SM_2_Avg,1,-0.31
231,SM_3_Avg,2,-0.61
231,Tsoil_1_Avg,0,-0.08
231,Tsoil_2_Avg,1,-0.08
231,Tsoil_3_Avg,2,-0.16
231,Tsoil_4_Avg,3,-0.46
231,SHF_1_Avg,0,-0.16
231,RF_1_Tot300s,0,1.28
231,RFint_1_Max,0,1.28
235,Tair_1_Avg,0,2
235,RH_1_Avg,0,2
235,VP_1_Avg,0,2
235,VPsat_1_Avg,0,2
235,VPD_1_Avg,0,2
235,Tair_2_Avg,1,2
235,RH_2_Avg,1,2
235,VP_2_Avg,1,2
235,VPsat_2_Avg,1,2
235,VPD_2_Avg,1,2
235,WS_1_Avg,0,2.75
235,WSrs_1_Avg,0,2.75
235,WDuv_1_Avg,0,2.75
235,WDrs_1_Avg,0,2.75
235,WD_1_StdY,0,2.75
235,WD_1_StdCS,0,2.75
235,RF_1_Tot300s,0,2.04
235,RFint_1_Max,0,2.04
241,SWin_1_Avg,0,2.87
241,SWout_1_Avg,0,2.87
241,LWin_1_Avg,0,2.87
241,LWout_1_Avg,0,2.87
241,SWnet_1_Avg,0,2.87
241,LWnet_1_Avg,0,2.87
241,Rin_1_Avg,0,2.87
241,Rout_1_Avg,0,2.87
241,Rnet_1_Avg,0,2.87
241,Albedo_1_Avg,0,2.87
241,Tsrf_1_Avg,0,2.87
241,Tsky_1_Avg,0,2.87
241,Tair_1_Avg,0,2
241,RH_1_Avg,0,2
241,VP_1_Avg,0,2
241,VPsat_1_Avg,0,2
241,VPD_1_Avg,0,2
241,Tair_2_Avg,1,2
241,RH_2_Avg,1,2
241,VP_2_Avg,1,2
241,VPsat_2_Avg,1,2
241,VPD_2_Avg,1,2
241,WS_1_Avg,0,3.2
241,WSrs_1_Avg,0,3.2
241,WDuv_1_Avg,0,3.2
241,WDrs_1_Avg,0,3.2
241,WD_1_StdY,0,3.2
241,WD_1_StdCS,0,3.2
241,P_1_Avg,0,1.4
241,Psl_1_Avg,0,1.4
241,SM_1_Avg,0,-0.08
241,SM_2_Avg,1,-0.31
241,SM_3_Avg,2,-0.61
241,Tsoil_1_Avg,0,-0.08
241,Tsoil_2_Avg,1,-0.08
241,Tsoil_3_Avg,2,-0.16
241,Tsoil_4_Avg,3,-0.46
241,SHF_1_Avg,0,-0.16
241,RF_1_Tot300s,0,1.4
241,RFint_1_Max,0,1.4
242,SWin_1_Avg,0,2.64
242,SWout_1_Avg,0,2.64
242,LWin_1_Avg,0,2.64
242,LWout_1_Avg,0,2.64
242,SWnet_1_Avg,0,2.64
242,LWnet_1_Avg,0,2.64
242,Rin_1_Avg,0,2.64
242,Rout_1_Avg,0,2.64
242,Rnet_1_Avg,0,2.64
242,Albedo_1_Avg,0,2.64
242,Tsrf_1_Avg,0,2.64
242,Tsky_1_Avg,0,2.64
242,Tair_1_Avg,0,2
242,RH_1_Avg,0,2
242,VP_1_Avg,0,2
242,VPsat_1_Avg,0,2
242,VPD_1_Avg,0,2
242,Tair_2_Avg,1,2
242,RH_2_Avg,1,2
242,VP_2_Avg,1,2
242,VPsat_2_Avg,1,2
242,VPD_2_Avg,1,2
242,WS_1_Avg,0,3.14
242,WSrs_1_Avg,0,3.14
242,WDuv_1_Avg,0,3.14
242,WDrs_1_Avg,0,3.14
242,WD_1_StdY,0,3.14
242,WD_1_StdCS,0,3.14
242,P_1_Avg,0,1.4
242,Psl_1_Avg,0,1.4
242,SM_1_Avg,0,-0.08
242,SM_2_Avg,1,-0.31
242,SM_3_Avg,2,-0.61
242,Tsoil_1_Avg,0,-0.08
242,Tsoil_2_Avg,1,-0.08
242,Tsoil_3_Avg,2,-0.16
242,Tsoil_4_Avg,3,-0.46
242,SHF_1_Avg,0,-0.16
242,RF_1_Tot300s,0,1.11
242,RFint_1_Max,0,1.11
243,SWin_1_Avg,0,2.92
243,SWout_1_Avg,0,2.92
243,LWin_1_Avg,0,2.92
243,LWout_1_Avg,0,2.92
243,SWnet_1_Avg,0,2.92
243,LWnet_1_Avg,0,2.92
243,Rin_1_Avg,0,2.92
243,Rout_1_Avg,0,2.92
243,Rnet_1_Avg,0,2.92
243,Albedo_1_Avg,0,2.92
243,Tsrf_1_Avg,0,2.92
243,Tsky_1_Avg,0,2.92
243,Tair_1_Avg,0,2
243,RH_1_Avg,0,2
243,VP_1_Avg,0,2
243,VPsat_1_Avg,0,2
243,VPD_1_Avg,0,2
243,Tair_2_Avg,1,2
243,RH_2_Avg,1,2
243,VP_2_Avg,1,2
243,VPsat_2_Avg,1,2
243,VPD_2_Avg,1,2
243,WS_1_Avg,0,3.2
243,WSrs_1_Avg,0,3.2
243,WDuv_1_Avg,0,3.2
243,WDrs_1_Avg,0,3.2
243,WD_1_StdY,0,3.2
243,WD_1_StdCS,0,3.2
243,P_1_Avg,0,1.4
243,Psl_1_Avg,0,1.4
243,RF_1_Tot300s,0,1.16
243,RFint_1_Max,0,1.16
244,SWin_1_Avg,0,3.02
244,SWout_1_Avg,0,3.02
244,LWin_1_Avg,0,3.02
244,LWout_1_Avg,0,3.02
244,SWnet_1_Avg,0,3.02
244,LWnet_1_Avg,0,3.02
244,Rin_1_Avg,0,3.02
244,Rout_1_Avg,0,3.02
244,Rnet_1_Avg,0,3.02
244,Albedo_1_Avg,0,3.02
244,Tsrf_1_Avg,0,3.02
244,Tsky_1_Avg,0,3.02
244,Tair_1_Avg,0,2
244,RH_1_Avg,0,2
244,VP_1_Avg,0,2
244,VPsat_1_Avg,0,2
244,VPD_1_Avg,0,2
244,Tair_2_Avg,1,2
244,RH_2_Avg,1,2
244,VP_2_Avg,1,2
244,VPsat_2_Avg,1,2
244,VPD_2_Avg,1,2
244,WS_1_Avg,0,3.64
244,WSrs_1_Avg,0,3.64
244,WDuv_1_Avg,0,3.64
244,WDrs_1_Avg,0,3.64
244,WD_1_StdY,0,3.64
244,WD_1_StdCS,0,3.64
244,P_1_Avg,0,1.35
244,Psl_1_Avg,0,1.35
244,SM_1_Avg,0,-0.08
244,SM_2_Avg,1,-0.16
244,SM_3_Avg,2,-0.16
244,Tsoil_1_Avg,0,-0.08
244,Tsoil_2_Avg,1,-0.08
244,Tsoil_3_Avg,2,-0.16
244,Tsoil_4_Avg,3,-0.16
244,SHF_1_Avg,0,-0.16
244,RF_1_Tot300s,0,1.13
244,RFint_1_Max,0,1.13
245,SWin_1_Avg,0,3.06
245,SWout_1_Avg,0,3.06
245,LWin_1_Avg,0,3.06
245,LWout_1_Avg,0,3.06
245,SWnet_1_Avg,0,3.06
245,LWnet_1_Avg,0,3.06
245,Rin_1_Avg,0,3.06
245,Rout_1_Avg,0,3.06
245,Rnet_1_Avg,0,3.06
245,Albedo_1_Avg,0,3.06
245,Tsrf_1_Avg,0,3.06
245,Tsky_1_Avg,0,3.06
245,Tair_1_Avg,0,2
245,RH_1_Avg,0,2
245,VP_1_Avg,0,2
245,VPsat_1_Avg,0,2
245,VPD_1_Avg,0,2
245,Tair_2_Avg,1,2
245,RH_2_Avg,1,2
245,VP_2_Avg,1,2
245,VPsat_2_Avg,1,2
245,VPD_2_Avg,1,2
245,WS_1_Avg,0,3.5
245,WSrs_1_Avg,0,3.5
245,WDuv_1_Avg,0,3.5
245,WDrs_1_Avg,0,3.5
245,WD_1_StdY,0,3.5
245,WD_1_StdCS,0,3.5
245,P_1_Avg,0,1.51
245,Psl_1_Avg,0,1.51
245,SM_1_Avg,0,-0.08
245,SM_2_Avg,1,-0.16
245,SM_3_Avg,2,-0.27
245,Tsoil_1_Avg,0,-0.08
245,Tsoil_2_Avg,1,-0.08
245,Tsoil_3_Avg,2,-0.16
245,Tsoil_4_Avg,3,-0.16
245,SHF_1_Avg,0,-0.16
245,RF_1_Tot300s,0,1.3
245,RFint_1_Max,0,1.3
246,Tair_1_Avg,0,2
246,RH_1_Avg,0,2
246,VP_1_Avg,0,2
246,VPsat_1_Avg,0,2
246,VPD_1_Avg,0,2
246,Tair_2_Avg,1,2
246,RH_2_Avg,1,2
246,VP_2_Avg,1,2
246,VPsat_2_Avg,1,2
246,VPD_2_Avg,1,2
246,WS_1_Avg,0,3.5
246,WSrs_1_Avg,0,3.5
246,WDuv_1_Avg,0,3.5
246,WDrs_1_Avg,0,3.5
246,WD_1_StdY,0,3.5
246,WD_1_StdCS,0,3.5
246,SM_1_Avg,0,-0.08
246,Tsoil_1_Avg,0,-0.08
246,RF_1_Tot300s,0,1.26
246,RFint_1_Max,0,1.26
246,SWin_1_Avg,0,3.1
251,SWin_1_Avg,0,2.88
251,SWout_1_Avg,0,2.88
251,LWin_1_Avg,0,2.88
251,LWout_1_Avg,0,2.88
251,SWnet_1_Avg,0,2.88
251,LWnet_1_Avg,0,2.88
251,Rin_1_Avg,0,2.88
251,Rout_1_Avg,0,2.88
251,Rnet_1_Avg,0,2.88
251,Albedo_1_Avg,0,2.88
251,Tsrf_1_Avg,0,2.88
251,Tsky_1_Avg,0,2.88
251,Tair_1_Avg,0,2
251,RH_1_Avg,0,2
251,VP_1_Avg,0,2
251,VPsat_1_Avg,0,2
251,VPD_1_Avg,0,2
251,Tair_2_Avg,1,2
251,RH_2_Avg,1,2
251,VP_2_Avg,1,2
251,VPsat_2_Avg,1,2
251,VPD_2_Avg,1,2
251,WS_1_Avg,0,3.25
251,WSrs_1_Avg,0,3.25
251,WDuv_1_Avg,0,3.25
251,WDrs_1_Avg,0,3.25
251,WD_1_StdY,0,3.25
251,WD_1_StdCS,0,3.25
251,P_1_Avg,0,1.4
251,Psl_1_Avg,0,1.4
251,SM_1_Avg,0,-0.08
251,SM_2_Avg,1,-0.31
251,SM_3_Avg,2,-0.61
251,Tsoil_1_Avg,0,-0.08
251,Tsoil_2_Avg,1,-0.08
251,Tsoil_3_Avg,2,-0.16
251,Tsoil_4_Avg,3,-0.46
251,SHF_1_Avg,0,-0.16
251,RF_1_Tot300s,0,1.3
251,RFint_1_Max,0,1.3
252,SWin_1_Avg,0,2.86
252,SWout_1_Avg,0,2.86
252,LWin_1_Avg,0,2.86
252,LWout_1_Avg,0,2.86
252,SWnet_1_Avg,0,2.86
252,LWnet_1_Avg,0,2.86
252,Rin_1_Avg,0,2.86
252,Rout_1_Avg,0,2.86
252,Rnet_1_Avg,0,2.86
252,Albedo_1_Avg,0,2.86
252,Tsrf_1_Avg,0,2.86
252,Tsky_1_Avg,0,2.86
252,Tair_1_Avg,0,2
252,RH_1_Avg,0,2
252,VP_1_Avg,0,2
252,VPsat_1_Avg,0,2
252,VPD_1_Avg,0,2
252,Tair_2_Avg,1,2
252,RH_2_Avg,1,2
252,VP_2_Avg,1,2
252,VPsat_2_Avg,1,2
252,VPD_2_Avg,1,2
252,WS_1_Avg,0,3.276
252,WSrs_1_Avg,0,3.276
252,WDuv_1_Avg,0,3.276
252,WDrs_1_Avg,0,3.276
252,WD_1_StdY,0,3.276
252,WD_1_StdCS,0,3.276
252,P_1_Avg,0,1.4
252,Psl_1_Avg,0,1.4
252,SM_1_Avg,0,-0.08
252,SM_2_Avg,1,-0.31
252,SM_3_Avg,2,-0.61
252,Tsoil_1_Avg,0,-0.08
252,Tsoil_2_Avg,1,-0.08
252,Tsoil_3_Avg,2,-0.16
252,Tsoil_4_Avg,3,-0.46
252,SHF_1_Avg,0,-0.16
252,RF_1_Tot300s,0,1.65
252,RFint_1_Max,0,1.65
253,SWin_1_Avg,0,2.81
253,SWout_1_Avg,0,2.81
253,LWin_1_Avg,0,2.81
253,LWout_1_Avg,0,2.81
253,SWnet_1_Avg,0,2.81
253,LWnet_1_Avg,0,2.81
253,Rin_1_Avg,0,2.81
